artist_id,full_name,school,east_german,professor_class,gender,country_iso3,continent,region,instagram_handle,instagram_private,instagram_private_allowed,is_business,is_private,follower_count,following_count,posts_count,website,img_count,avg_likes,avg_comments,avg_file_size,avg_width,avg_height,avg_aspect_ratio,umap_1,umap_2
filipgudovic,FILIP GUDOVIC,Munchen,False,Fries,M,DEU,Europe,Europe & Central Asia,filipgudovic,False,False,False,False,85.0,161.0,11.0,https://www.filipgudovic.com/,14,,,112185.642857143,404.214285714286,429.928571428571,1.00869921814594,3.374037,15.655491
finnklammer,Finn Klammer,Bremen,False,Barath,M,,,,finnklammer,False,False,False,False,255.0,398.0,64.0,,46,17.6,0.511111111111111,226695.239130435,1065.5652173913,899.695652173913,1.25385865384688,0.7699165,14.510944
flixklajnermann,Félix Klajnermann,Munchen,False,Doberauer,M,FRA,Europe,Europe & Central Asia,,False,False,,,,,,https://felixklajnerman.tumblr.com/,56,,,499775.660714286,1061.60714285714,1244.125,0.933445451606249,1.5973299,15.916574
florisleszke,Floris Leszke,Leipzig,True,Ruckhäberle,M,,,,florisleszke,True,True,False,True,404.0,401.0,170.0,,19,15.4736842105263,0.631578947368421,193417.894736842,988.421052631579,888.526315789474,1.13347465644055,1.4875612,13.21205
franciscovalencavaz,Francisco Valenca Vaz,Bremen,False,Baumkötter,M,,,,franciscovalencavaz,False,False,True,False,1283.0,1053.0,181.0,,47,54.6052631578947,1.21052631578947,144151.340425532,985.382978723404,1141.91489361702,0.87829242662009,1.9997793,12.854609
frankjiminhopp,Frank Jimin Hopp,UDKBerlin,True,Favre,M,DEU,Europe,Europe & Central Asia,franky.jimin,False,False,True,False,814.0,753.0,85.0,http://www.frankyjimin.com,21,,,139278.380952381,483.714285714286,612.619047619048,0.79562973784776,1.5225006,18.085108
franziskabandur,Franziska Bandur,Leipzig,True,Grund,F,,,,franziska_bandur,False,False,False,False,217.0,215.0,24.0,,15,105.0,2.5,380340.666666667,931.0,1032.2,0.942570879404773,2.2120006,15.989747
franziskakronmller,Franziska Kronmüller,Offenbach,False,Gunter Reski,F,,,,franziskakronmuller,False,False,False,False,532.0,688.0,92.0,,57,32.9473684210526,0.385964912280702,200680.263157895,835.017543859649,901.824561403509,0.946187581705937,1.599769,10.886773
fraukealinabecker,Frauke Alina Becker,Bremen,False,Maltzahn,F,,,,fraukules_,False,False,False,False,554.0,540.0,262.0,,1,,,212062.0,1080.0,1350.0,0.8,1.6731313,11.0206585
fridaortgiestonn,Frida Ortgies -Tonn,Weißensee,True,Linz,F,DEU,Europe,Europe & Central Asia,fridapenelopeclaire,False,False,True,False,555.0,697.0,161.0,https://www.fridapenelopeclaire.com/,15,,,3516501.13333333,1717.26666666667,1535.8,1.21084304451845,1.4811474,11.866683
friedrichhensen,Friedrich Hensen,Stuttgart,False,Bunk,M,,,,friedrich.hensen,False,False,False,False,337.0,781.0,108.0,,14,19.0833333333333,0.5,304286.857142857,680.928571428571,801.214285714286,0.906482988257485,2.2938933,14.539641
gabriellevitollo,Gabrielle Vitollo,Weißensee,True,Linz,F,USA,Americas,North America,glamgothgabo,True,False,,,,,,http://www.gabriellevitollo.com/,61,,,741025.442622951,916.213114754098,1066.2131147541,0.919087751771254,1.2842383,17.797157
galambthorday,Galamb Thorday,Leipzig,True,Schröter,F,HUN,Europe,Europe & Central Asia,galamb_thorday,False,False,False,False,276.0,233.0,23.0,https://www.galamb-thorday.com/,28,,,206492.357142857,422.214285714286,425.285714285714,0.975204406861307,3.6518471,19.912012
georgwachter,Georg Wachter,Nürnberg,False,Munding,M,DEU,Europe,Europe & Central Asia,,False,False,,,,,,http://www.klasse-munding.de/index.html,5,,,280170.4,900.0,1192.8,0.830437878470946,2.5066268,19.741838
ghakuokazaki,Ghaku Okazaki,Bremen,False,Barath,M,,,,ghakughaku,False,False,False,False,354.0,116.0,91.0,,48,28.9487179487179,1.87179487179487,350259.958333333,955.708333333333,1108.35416666667,0.873965305017342,1.9829793,15.886292
gilaephstein,Gila Ephstein,Braunschweig,False,Jenssen,F,,,,gilaepshtein,False,False,True,False,359.0,627.0,173.0,,55,59.3529411764706,3.80392156862745,319768.272727273,859.836363636364,949.854545454545,0.928193407694212,2.67084,19.676046
gintaresimutyte,Gintare Simutyte,Weißensee,True,Linz,F,LTU,Europe,Europe & Central Asia,___gintare___,False,False,False,False,501.0,868.0,217.0,https://gintare.xyz/,9,,,129924.555555556,623.333333333333,748.444444444444,0.865179332745281,1.3070482,11.685945
gloriasogl,Gloria Sogl,Nürnberg,False,Kühn,F,,,,gloriasogl,False,False,False,False,203.0,298.0,100.0,,10,14.9,0.6,544453.1,993.7,1128.8,0.91860534141989,1.4128026,17.90298
gregoryborlein,gregory borlein,Munchen,False,Kneffel,M,,,,gregoryborlein,False,False,True,False,9168.0,213.0,341.0,http://www.gregoryborlein.com/,41,,,1507851.58536585,892.926829268293,941.658536585366,1.00225573072768,1.781992,13.862743
haakonneubert,Haakon Neubert,Munster,False,Völker,M,DEU,Europe,Europe & Central Asia,baba_haakim_mega_spirit,False,False,False,False,302.0,316.0,29.0,https://www.klassevoelker.com/die-klasse/haakon-neubert/,11,,,1427918.36363636,2754.63636363636,3577.63636363636,0.777492123030097,2.9496853,15.236374
hamidrezayaraghchi,Hamidreza Yaraghchi,Dresden,True,Kerbach,M,IRN,Asia,Middle East & North Africa,,False,False,,,,,,https://hamidyaraghchi.com/,69,,,708462.768115942,1026.07246376812,900.202898550725,1.15776736521209,2.2956896,19.35481
hannahschaffran,Hannah Schaffran,Dresden,True,Kerbach,F,DEU,Europe,Europe & Central Asia,,False,False,,,,,,https://hannahschaffran.tumblr.com/,8,,,424077.625,1075.25,1344.375,0.800985534873471,1.0577217,15.584025
hannahschwab,Hannah Schwab,Nürnberg,False,Kühn,F,,,,hannahlotto,True,False,,,,,,,3,,,296668.666666667,1250.0,875.0,1.42863086778842,1.4390229,18.413471
hannamaushard,Hanna Maushard,Stuttgart,False,Bunk,F,,,,leafydeew,False,False,True,False,2029.0,350.0,63.0,,4,143.5,1.75,430547.5,1025.0,907.25,1.15958523014668,2.039027,16.71616
hannasass,Hanna Sass,Halle,True,Peuger,F,DEU,Europe,Europe & Central Asia,,False,False,,,,,,https://www.hanna-sass.com/,56,,,263653.107142857,666.732142857143,864.642857142857,0.807708168771391,1.1424156,12.746447
hannesheil,Hannes Heil,Alanus,False,Orosz,M,DEU,Europe,Europe & Central Asia,hannesmartinheil,False,False,False,False,394.0,321.0,105.0,https://www.hannesheil.com,78,,,1229006.47435897,920.935897435897,880.0,1.12007837203052,1.30375,12.81423
hanneswilke,Hannes Wilke,Braunschweig,False,Ellenrieder,M,,,,dasmmg,False,False,False,False,449.0,793.0,15.0,,6,46.8333333333333,1.33333333333333,165201.833333333,728.5,938.0,0.774375129353596,1.7927967,12.876068
harukamogi,Haruka Mogi,Bremen,False,Barath,F,JPN,Asia,East Asia & Pacific,haruka.mog,False,False,False,False,131.0,158.0,9.0,https://harukamogi0.wixsite.com/harukamogi/,20,,,686084.6,663.15,704.75,0.959895304468544,1.7551322,13.861334
hazelosullivan,HAZEL O'SULLIVAN,Munster,False,Merkel,F,,,,hazelosullivanart,False,False,True,False,270.0,199.0,38.0,,14,70.1,1.1,245427.571428571,804.214285714286,845.285714285714,1.00195395651697,3.302384,18.58686
helenakrohn,Helena Krohn,Saar,False,Langendorf,F,DEU,Europe,Europe & Central Asia,helena_krohn,False,False,True,False,484.0,754.0,52.0,https://www.hbksaar.de/projekte/details/wiesental,23,64.0,3.08333333333333,1096307.34782609,871.521739130435,1171.30434782609,0.752961890126603,2.764191,19.804848
helenaommert,Helena Ommert,Weißensee,True,Linz,F,DEU,Europe,Europe & Central Asia,ber_lin_ien,False,False,True,False,294.0,392.0,69.0,https://studenten-kunstmarkt.de/kuenstler/helena-ommert.html,10,,,284565.1,1183.5,1199.9,0.986323463997776,1.331756,17.748219
helenatahir,Helena Tahir,Leipzig,True,,F,SVN,Europe,Europe & Central Asia,helenatahir,False,False,True,False,1069.0,677.0,103.0,http://cargocollective.com/helenatahir/,44,,,838555.477272727,1011.15909090909,1110.95454545455,0.970944970924101,1.9830228,19.142054
hellastoletzki,Hella Stoletzki,Leipzig,True,Grund,F,,,,hellastoletzki,False,False,False,False,625.0,704.0,74.0,,34,133.5,3.0,313616.235294118,978.235294117647,929.029411764706,1.07902976762302,2.2258892,16.633297
henningschuldt,Henning Schuldt,Leipzig,True,,M,,,,henningschuldt,False,False,False,False,529.0,251.0,19.0,,8,,,296920.125,875.25,1060.125,0.82425940423578,1.648781,17.187435
hosunyeom,Hosun Yeom,Halle,True,Baumgärtel,M,KOR,Asia,East Asia & Pacific,hosunyeom,False,False,False,False,216.0,438.0,141.0,https://www.hosun-yeom.com/,75,,,1621701.12,841.293333333333,936.84,0.993109596423003,2.1739569,19.41467
huyentran,HUYEN TRAN,Mainz,False,Berning,F,VNM,Asia,East Asia & Pacific,huyentranarthi,False,False,True,False,104.0,52.0,6.0,https://bkmainz.wordpress.com/huyen-tran-tran-thi/,20,41.3333333333333,0.666666666666667,135677.2,600.7,576.6,1.1540376636765,3.2197695,17.962406
hyeranjang,Hyeran Jang,Dresden,True,Kerbach,F,KOR,Asia,East Asia & Pacific,,False,False,,,,,,http://www.kerbachklasse.de/wordpress-3.7.1-de/wordpress/hyeran-jang/,5,,,577805.2,3276.8,3083.8,1.10803031866761,2.914756,18.960266
igorshuklin,Igor Shuklin,Braunschweig,False,Ellenrieder,M,,,,igor___shuklin,False,False,False,False,210.0,487.0,57.0,,15,17.7142857142857,0.214285714285714,322780.2,730.866666666667,647.533333333333,1.13075814676016,3.67118,19.534697
imkeperlick,Imke Perlick,Braunschweig,False,Jenssen,F,DEU,Europe,Europe & Central Asia,i.perlick,False,False,False,False,190.0,219.0,90.0,http://www.imkeperlick.com/,19,,,2085383.73684211,3101.10526315789,3706.31578947368,0.960460790889849,1.2743084,10.599644
inezbe,Inez Be,Dresden,True,Macketanz,F,DEU,Europe,Europe & Central Asia,inez.be,False,False,True,False,549.0,1198.0,170.0,https://www.inezbe.com/,10,,,278745.5,1521.5,1470.2,1.0408092208455,2.5311265,19.06205
irinamartyshkova,Irina Martyshkova,Munster,False,Ofen,F,RUS,Europe,Europe & Central Asia,marthamarty,False,False,True,False,1096.0,4239.0,186.0,https://www.klasse-van-ofen.de/studierende/irina-martyshkova/,37,,,3861798.54054054,1473.7027027027,1814.97297297297,0.820818724967777,1.572018,10.986694
irinaschulze,Irina Schulze,Saar,False,Langendorf,F,,,,,False,False,,,,,,,26,,,930014.961538462,1062.53846153846,1022.19230769231,1.09587067912481,2.108092,15.215159
isabellerein,Isabelle Rein,Saar,False,Langendorf,F,DEU,Europe,Europe & Central Asia,isabelle__rein,False,False,False,False,295.0,460.0,17.0,https://malereihbksaar.files.wordpress.com/2020/02/portfolio-07012020-isabelle-rein-digital_klein.pdf,13,,,868437.384615385,1092.0,950.153846153846,1.29548358296621,3.8238697,19.137009
isabelschober,Isabel Schober,Munster,False,Ofen,F,,,,izabela_schoberetta,False,False,False,False,851.0,1911.0,135.0,,108,68.1518987341772,1.36708860759494,99600.8240740741,1006.76851851852,1025.18518518519,0.993572439159979,1.5579917,10.264644
ivanzozulya,Ivan Zozulya,Stuttgart,False,Güdemann,M,UKR,Europe,Europe & Central Asia,ivan_zozu,False,False,False,False,256.0,415.0,14.0,http://ivanzozulya.de/info/,14,,,156250.642857143,962.857142857143,882.642857142857,1.147322242225,2.5626767,14.881803
ivettakarnelik,Ivetta Karnelik,Stuttgart,False,Bunk,F,,,,iveart19,False,False,False,False,465.0,400.0,59.0,,44,56.0,3.09302325581395,349181.954545455,994.25,1009.15909090909,1.03687162414533,0.6955834,16.58245
ivokiefer,Ivo Kiefer,Bremen,False,Barath,M,DEU,Europe,Europe & Central Asia,ivo_kiefer_painting_and_wood,False,False,True,False,1053.0,1138.0,134.0,http://www.ivokiefer.de/,28,,,459424.107142857,712.571428571429,682.892857142857,1.1487297736205,2.8969839,17.830177
jacobcoenders,Jacob Coenders,Leipzig,True,Meller,M,,,,jacobcoenders,False,False,False,False,199.0,242.0,60.0,,26,47.0,1.5,272507.230769231,1033.73076923077,944.461538461538,1.19182120183619,2.1178584,17.255215
jacqualineburk,Jacqualine Burk,Alanus,False,Reisch,F,DEU,Europe,Europe & Central Asia,jburk_art,False,False,False,False,52.0,40.0,18.0,http://www.students-michaelreisch.de/arbeiten/jacqualine-burke/,2,5.0,0.5,374854.5,976.0,913.0,1.08445040214477,0.9571619,14.018873
jakobimmel,Jakob Immel,Leipzig,True,,M,,,,jakobimmel,False,False,True,False,17498.0,5603.0,68.0,,65,,,370843.246153846,1075.72307692308,838.461538461538,1.3433922455595,1.3892664,11.169226
jakobzander,Jakob Zander,Leipzig,True,Ruckhäberle,M,,,,zanderjakob,False,False,False,False,164.0,253.0,33.0,,32,35.6,1.8,367401.84375,947.53125,1037.3125,0.971287877229036,3.1663632,15.665515
janaltkewitte,Jana Lütkewitte,Dresden,True,Sery,F,,,,ja__.l_tke_i__e,False,False,False,False,121.0,152.0,30.0,,23,24.5882352941176,0.176470588235294,56034.9565217391,864.782608695652,764.173913043478,1.16483916496976,3.4768138,16.556196
jandavidgrommas,Jan-David Grommas,Braunschweig,False,Ellenrieder,M,,,,jdgrxmmxs,False,False,False,False,329.0,537.0,26.0,,16,52.5555555555556,1.44444444444444,523078.4375,914.4375,1179.375,0.781332509022397,2.2710633,19.258617
jankazller,janka zöller,Munchen,False,Kneffel,F,DEU,Europe,Europe & Central Asia,centa_shock,False,False,False,False,836.0,501.0,177.0,http://jankazoeller.com/,24,,,975263.291666667,1632.375,1921.91666666667,0.870611243005444,2.4708617,16.607597
jankunze,Jan Kunze,Dresden,True,Macketanz,M,DEU,Europe,Europe & Central Asia,,False,False,,,,,,https://jankunze.tumblr.com/,26,,,527488.730769231,490.461538461538,528.307692307692,1.01933070328933,3.010924,16.758953
jannagerdes,Janna Gerdes,Dresden,True,Kerbach,F,DEU,Europe,Europe & Central Asia,,False,False,,,,,,http://www.kerbachklasse.de/wordpress-3.7.1-de/wordpress/janna-gerdes/,4,,,5544632.75,1743.5,2414.0,0.721961609612509,2.9869223,19.902481
janoschdannemann,Janosch Dannemann,Leipzig,True,Schröter,M,DEU,Europe,Europe & Central Asia,janoschdannemann,False,False,False,False,443.0,376.0,25.0,http://www.janoschdannemann.com,16,,,602301.375,993.0,1084.6875,0.973198607359964,0.8372488,13.128655
janosschfer,Janos Schäfer,Nürnberg,False,Munding,M,DEU,Europe,Europe & Central Asia,janos.schaefer,False,False,False,False,261.0,260.0,5.0,http://www.klasse-munding.de/index.html,2,,,1170340.5,1135.0,1277.5,0.979701617660758,2.469599,19.431978
jenniferknig,Jennifer König,Leipzig,True,Ruckhäberle,F,DEU,Europe,Europe & Central Asia,,False,False,,,,,,https://jennifer-koenig.com/,33,,,190488.878787879,518.151515151515,659.69696969697,0.785775626160583,1.5773495,11.2487545
jennymaus,Jenny Maus,Alanus,False,Orosz,F,DEU,Europe,Europe & Central Asia,jenny_maus_art,False,False,False,False,521.0,907.0,27.0,http://jennymaus-kunst.de/,23,,,117087.347826087,1004.21739130435,828.391304347826,1.32174459870668,3.540621,18.352634
jeskovonstaden,Jesko von Staden,Nürnberg,False,Kühn,M,DEU,Europe,Europe & Central Asia,jeskovonstaden,False,False,False,False,132.0,345.0,3.0,http://www.klasse-kuehn.de/index.php/studenten/jesko-von-staden/,2,,,123798.0,942.0,1094.5,0.877739354488746,1.8439355,12.075422
jessicagrundler,jessica grundler,Munchen,False,Kneffel,F,DEU,Europe,Europe & Central Asia,,False,False,,,,,,http://www.flachware.de/jessica-grundler/,41,,,66678.6829268293,407.560975609756,419.951219512195,1.05845781241195,2.6915798,16.779564
jettekleindienst,Jette Kleindienst,Leipzig,True,,F,,,,jettekleind,False,False,False,False,418.0,575.0,8.0,,4,88.0,6.66666666666667,387874.25,828.25,1021.75,0.80748536801617,3.228497,18.510284
jieunkim,Jieun Kim,Nürnberg,False,Kühn,F,KOR,Asia,East Asia & Pacific,jieun_kimi,False,False,False,False,620.0,785.0,415.0,https://www.kim-jieun.com/,22,,,288530.136363636,449.681818181818,532.0,0.865084332177449,3.073607,15.485981
jinjoolee,Jinjoo Lee,Stuttgart,False,Güdemann,F,KOR,Asia,East Asia & Pacific,artworks_jinjoo.lee,False,False,False,False,55.0,46.0,23.0,http://jinjoolee.de/,27,,,1572143.18518519,769.703703703704,912.296296296296,0.848911109559475,3.4938896,19.187153
jisoojang,Jisoo Jang,Halle,True,Peuger,,,,,,False,False,,,,,,,3,,,611787.666666667,1095.66666666667,926.333333333333,1.20914548566538,1.067964,14.445699
jisubkim,Jisub Kim,Braunschweig,False,Ellenrieder,M,KOR,Asia,East Asia & Pacific,jisubkim.art,False,False,False,False,69.0,34.0,101.0,https://jisubkim.com/,91,,,1264165.51648352,1751.75824175824,1597.81318681319,1.22960906107684,2.5297883,19.64472
jiyoonkwak,Ji Yoon Kwak,Halle,True,Peuger,F,KOR,Asia,East Asia & Pacific,kwakjiyu_,False,False,False,False,103.0,150.0,11.0,http://www.jiyukwak.com,48,,,3756011.875,2659.16666666667,3345.35416666667,0.818858764713213,1.2714542,12.310364
johanneslistewnik,Johannes Listewnik,Leipzig,True,Ruckhäberle,M,DEU,Europe,Europe & Central Asia,,False,False,,,,,,http://www.johannes-listewnik.de/,50,,,1402492.44,995.74,958.64,1.10079413169078,1.5439976,13.676945
johannesunger,Johannes Unger,Leipzig,True,Schröter,M,DEU,Europe,Europe & Central Asia,johannes.unger,False,False,False,False,841.0,765.0,90.0,https://www.johannes-unger.com/,21,,,163219.857142857,489.142857142857,478.809523809524,1.04163846920319,2.1636996,15.464376
jonahstrub,Jonah Strub,Bremen,False,Barath,M,,,,vicksvapostrub,False,False,False,False,1181.0,1075.0,581.0,,71,98.9591836734694,6.18367346938776,434616.309859155,958.901408450704,1044.85915492958,0.971334541229928,1.8082235,14.156184
jonasfahrenberger,Jonas Fahrenberger,Offenbach,False,Gunter Reski,M,,,,jonas_fahrenberger,False,False,False,False,849.0,202.0,39.0,,8,131.2,9.4,353486.0,629.625,870.125,0.723422842471012,2.7715058,14.802559
jonasjubitz,Jonas Jubitz,UDKBerlin,True,Favre,M,,,,jonasjubitz,True,True,False,True,120.0,65.0,21.0,,3,14.3333333333333,0.333333333333333,425182.666666667,766.333333333333,787.0,1.01098132773097,2.5533903,14.097317
jonaslangner,Jonas Langner,Alanus,False,,M,,,,leisemitdir,False,False,False,False,497.0,814.0,162.0,,148,46.8547008547009,0.914529914529915,307473.858108108,846.966216216216,1069.58108108108,0.81072879900322,2.9565496,14.787295
jonasliesaus,Jonas Liesaus,Leipzig,True,,M,DEU,Europe,Europe & Central Asia,,False,False,,,,,,https://jonasliesaus.myportfolio.com/,62,,,1745533.79032258,1858.12903225806,2193.17741935484,0.88766821347356,2.2799506,19.268826
jonasmayer,Jonas Mayer,Saar,False,Langendorf,M,,,,jonasmayerr,False,False,True,False,3842.0,780.0,25.0,,16,549.363636363636,24.6363636363636,1467653.375,1033.5,1238.1875,0.910253449705112,2.7336235,18.583921
jonaspretterer,JONAS PRETTERER,Munchen,False,Fries,M,DEU,Europe,Europe & Central Asia,jonaspretterer,False,False,False,False,100.0,169.0,3.0,http://www.jonaspretterer.de/,4,,,224912.5,1523.25,1391.5,1.20274741577191,0.6547502,16.78323
jonasrausch,Jonas Rausch,Nürnberg,False,Kühn,M,,,,bildrausch,False,False,True,False,636.0,1379.0,252.0,,19,22.3333333333333,1.0,725694.736842105,782.789473684211,850.315789473684,0.955341173358681,2.6046672,19.387468
jonghwanlee,Jong Hwan Lee,Halle,True,Peuger,M,,,,,False,False,,,,,,,6,,,277347.0,992.5,835.0,1.42521435052358,1.920591,11.348389
joorisklettnig,Jooris Klettnig,Leipzig,True,Ruckhäberle,M,DEU,Europe,Europe & Central Asia,jooris_klettnig,False,False,False,False,107.0,482.0,14.0,https://sameoldart.tumblr.com/,6,,,697263.0,931.833333333333,874.666666666667,1.06301738815197,2.9898102,18.087898
joschuabraun,Joschua Braun,Bremen,False,Barath,M,,,,joschuabraun,False,False,False,False,189.0,388.0,17.0,,12,27.5,0.5,98504.0,931.75,1075.33333333333,0.939485045933239,3.3814628,19.32816
josephinejannack,Josephine Jannack,Leipzig,True,,F,DEU,Europe,Europe & Central Asia,josephine_sarodnik,False,False,True,False,241.0,244.0,202.0,https://josephine-apfelsine.tumblr.com/,130,34.3684210526316,0.973684210526316,284520.738461538,989.538461538462,1051.64615384615,0.962197187247187,2.593432,15.50853
jsharonwagner,J.SHARON WAGNER,Munchen,False,Fries,M,DEU,Europe,Europe & Central Asia,sharonweimir,False,False,False,False,83.0,73.0,9.0,https://www.klassefries.de/,3,,,153585.0,675.666666666667,835.666666666667,0.852965998320623,3.3133311,18.155184
judicaschn,Judica Schön,Alanus,False,Orosz,F,,,,judica_schoen,False,False,False,False,120.0,64.0,13.0,,13,36.8333333333333,1.16666666666667,393348.846153846,957.076923076923,987.230769230769,0.995286940479837,2.2848773,16.392675
judithkaminski,JUDITH KAMINSKI,Munster,False,Merkel,F,DEU,Europe,Europe & Central Asia,judith_kaminski,False,False,True,False,576.0,484.0,329.0,https://www.judith-kaminski.de/,58,,,3533625.51724138,1994.12068965517,2572.3275862069,0.777766453198234,1.939041,12.8625
juliaburek,julia burek,Munchen,False,Kneffel,F,DEU,Europe,Europe & Central Asia,jvliaburek,False,False,False,False,98.0,150.0,21.0,https://juliaburek.com/,35,,,511900.457142857,893.657142857143,997.314285714286,0.895958431351377,2.6707332,15.821237
juliahochbaum,Julia Hochbaum,Leipzig,True,Schröter,F,DEU,Europe,Europe & Central Asia,julia.hochbaum,False,False,True,False,166.0,204.0,61.0,https://juliahochbaum.wordpress.com/,55,,,224115.145454545,997.654545454545,968.254545454545,1.09033228350943,2.6959357,18.984667
juliamueller,Julia Mueller,Leipzig,True,Ruckhäberle,F,,,,julia.mueller.julia.mueller,False,False,False,False,210.0,325.0,16.0,,29,47.3333333333333,0.166666666666667,1236435.13793103,964.0,1135.41379310345,0.874493996047912,0.62048787,16.871729
julianemahler,Juliane Mahler,Leipzig,True,Ruckhäberle,F,DEU,Europe,Europe & Central Asia,,False,False,,,,,,https://cargocollective.com/julianemahler/,26,,,154882.730769231,430.653846153846,562.153846153846,0.773893425032709,2.7006798,16.102291
juliebatteux,Julie Batteux,Nürnberg,False,Kühn,F,,,,juliebatteux,False,False,True,False,801.0,794.0,127.0,,27,97.6666666666667,1.2,232674.962962963,870.925925925926,929.888888888889,0.943021455481202,1.627151,15.053192
julienhbsch,Julien Hübsch,Mainz,False,Bool,M,,,,julienhubsch,False,False,False,False,759.0,724.0,222.0,,92,44.9090909090909,1.13636363636364,586708.913043478,898.184782608696,1074.45652173913,0.863244551160768,0.80375767,16.960764
junpeiuchida,Junpei Uchida,Munchen,False,Doberauer,M,JPN,Asia,East Asia & Pacific,uchidajunpei,False,False,False,False,196.0,713.0,32.0,http://junpeiuchida.com/,48,,,2130405.25,2449.25,3199.0,0.817756806792799,1.3516356,16.266125
jurajernk,Juraj Černák,Braunschweig,False,Scholz,M,SVK,Europe,Europe & Central Asia,juraj_cernak,False,False,False,False,504.0,593.0,333.0,https://npiece.com/juraj-cernak/works:all?l=en/,95,27.5777777777778,1.32222222222222,337147.168421053,887.41052631579,1009.66315789474,0.919347450480424,1.8782016,16.262108
kaifanwang,Kaifan Wang,UDKBerlin,True,Lucander,M,,,,w_kaifan,False,False,True,False,1165.0,168.0,88.0,,48,42.2222222222222,1.75,482008.541666667,728.354166666667,1045.5625,0.735445754706968,1.952642,16.166742
karahondong,Kara Hondong,Mainz,False,Bool,F,,,,karamagdalena,False,False,False,False,424.0,699.0,341.0,,73,32.2352941176471,0.838235294117647,319165.438356164,885.479452054794,888.191780821918,1.02429002902567,2.7722726,14.268521
karimstonjeck,Karim Stonjeck,Dresden,True,Macketanz,M,DEU,Europe,Europe & Central Asia,,False,False,,,,,,https://karimstonjeck.wordpress.com/,64,,,928306.203125,1010.0625,1203.6875,0.847170377284429,3.6078084,18.39927
kateandrews,Kate Andrews,Bremen,False,Baumkötter,F,,,,katedevonandrews,False,False,False,False,191.0,325.0,57.0,,33,22.6111111111111,1.33333333333333,266583.151515151,910.727272727273,1027.78787878788,0.883199937116721,1.590773,12.133904
katharinakhne,Katharina Kühne,Braunschweig,False,Ellenrieder,F,DEU,Europe,Europe & Central Asia,katharinakuehne_,False,False,False,False,122.0,199.0,55.0,https://www.katharinakuehne.com/,69,,,839174.797101449,662.289855072464,850.31884057971,0.816904981948057,1.5999976,13.024352
katrinalpennington,Katrina L. Pennington,Dresden,True,Macketanz,F,,,,katrinalpennington,False,False,False,False,286.0,234.0,61.0,https://katrinalpennington.com/,49,,,6649819.16326531,3451.73469387755,3348.20408163265,1.03616680753382,1.6639535,13.417528
kristablomqvist,Krista Blomqvist,UDKBerlin,True,Favre,F,FIN,Europe,Europe & Central Asia,kristaeveli,False,False,False,False,361.0,459.0,275.0,https://kristaeveliina.tumblr.com/,37,,,582564.756756757,923.864864864865,1131.83783783784,0.829878475262597,0.99055034,13.065316
kunsu,Kun Su,Munchen,False,Doberauer,M,,,,kun_su93,False,False,False,False,103.0,154.0,97.0,,74,7.39622641509434,0.377358490566038,63177.0405405405,1039.86486486486,1026.56756756757,1.06824758134734,3.0950816,16.255508
kwangheeko,Kwanghee Ko,UDKBerlin,True,Lucander,M,,,,ko_www,False,False,True,False,147.0,211.0,115.0,,70,43.625,1.44642857142857,347835.128571429,1015.11428571429,1090.31428571429,1.00934118833276,2.4584613,13.355577
kyrarunkel,Kyra Runkel,Alanus,False,Orosz,F,,,,kyra.runkel,False,False,False,False,236.0,387.0,8.0,,7,105.571428571429,2.57142857142857,507050.0,844.285714285714,1143.28571428571,0.744030767346372,3.4502137,17.833467
larakaiser,Lara Kaiser,Munster,False,Völker,F,DEU,Europe,Europe & Central Asia,__lkaiser,False,False,False,False,306.0,336.0,127.0,https://www.lara-kaiser.com/,88,,,162721.295454545,712.522727272727,718.409090909091,1.03868294949747,1.7827698,13.274225
larissaheim,Larissa Heim,Stuttgart,False,Bunk,F,,,,larissa_heim,False,False,False,False,922.0,473.0,58.0,,58,158.438596491228,2.64912280701754,363049.913793103,986.327586206897,992.534482758621,1.00756230267965,1.2717471,10.670808
lassepook,Lasse Pook,Halle,True,Baumgärtel,M,DEU,Europe,Europe & Central Asia,,False,False,,,,,,http://lassepook.de/,133,,,727862.92481203,766.639097744361,925.022556390977,0.818343167654732,1.611545,14.244661
laurabenz,Laura Benz,Stuttgart,False,Bechinger,F,,,,laura__benz,False,False,True,False,330.0,222.0,58.0,,35,37.4117647058824,0.352941176470588,203510.714285714,942.457142857143,901.142857142857,1.0972121881194,2.3598695,12.621438
layalialawad,Layali Alawad,Alanus,False,Rüter,F,SYR,Asia,Middle East & North Africa,layali_alawad_artwork,False,False,False,False,1544.0,268.0,119.0,http://www.layalialawad.com,129,,,837262.488372093,992.883720930233,1140.27906976744,0.923690198884757,0.8975395,17.291794
leandrocultraro,Leandro Cultraro,Stuttgart,False,Bechinger,F,,,,l.cultraro,False,False,True,False,316.0,179.0,93.0,,119,108.693548387097,2.66129032258065,389803.243697479,876.453781512605,1099.00840336134,0.802521716663685,1.3744904,14.712359
lenadobner,Lena Dobner,Dresden,True,Kerbach,F,DEU,Europe,Europe & Central Asia,cinquantefrancs,False,False,False,False,326.0,462.0,340.0,https://www.lenadobner.de/,18,,,257889.444444444,715.666666666667,768.722222222222,0.976038764869787,3.2685494,18.534046
